,Date,Time,Open,High,Low,Close,Volume
1215,2016-7-28,00:00:00,655.5,659.67,652.52,655.93,8880
1216,2016-7-29,00:00:00,656.52,660.49,654.54,658.34,9227
1217,2016-7-30,00:00:00,658.32,660.46,647.79,654.99,8090
1218,2016-7-31,00:00:00,654.99,655.17,621.25,622.83,33255
1219,2016-8-1,00:00:00,622.83,627.35,605.01,608.29,31426
1220,2016-8-2,00:00:00,608.24,615.29,595.0,604.1,33013
1221,2016-8-10,00:00:00,579.0,614.5,579.0,590.28,21352
1222,2016-8-11,00:00:00,590.5,599.75,584.59,591.27,15295
1223,2016-8-12,00:00:00,591.26,593.0,584.0,585.5,6287
1224,2016-8-13,00:00:00,585.5,590.02,582.0,583.73,6420
1225,2016-8-14,00:00:00,583.73,583.75,564.0,569.41,7530
1226,2016-8-15,00:00:00,569.65,575.75,562.99,564.64,7650
1227,2016-8-16,00:00:00,564.55,579.0,564.0,574.17,6221
1228,2016-8-17,00:00:00,574.23,578.5,569.0,571.83,5033
1229,2016-8-18,00:00:00,571.95,578.75,569.71,572.21,6000
1230,2016-8-19,00:00:00,572.33,577.25,570.82,573.51,2942
1231,2016-8-20,00:00:00,573.61,582.75,571.25,582.1,3326
1232,2016-8-21,00:00:00,582.01,584.27,580.0,581.42,2425
1233,2016-8-22,00:00:00,581.5,589.99,581.28,588.01,4623
1234,2016-8-23,00:00:00,588.01,590.69,581.1,583.54,4803
1235,2016-8-24,00:00:00,583.55,586.91,580.0,580.32,5052
1236,2016-8-25,00:00:00,580.23,581.14,574.01,577.2,3571
1237,2016-8-26,00:00:00,576.89,579.51,575.06,578.02,1769
1238,2016-8-27,00:00:00,578.09,578.99,567.23,568.55,2258
1239,2016-8-28,00:00:00,568.45,574.54,568.18,574.17,1518
1240,2016-8-29,00:00:00,574.26,578.1,573.01,574.78,2800
1241,2016-8-30,00:00:00,574.75,580.28,574.07,579.49,3195
1242,2016-8-31,00:00:00,579.37,579.52,572.02,576.15,3511
1243,2016-9-1,00:00:00,576.27,577.98,571.43,572.73,3616
1244,2016-9-2,00:00:00,572.73,581.23,570.61,579.85,5670
1245,2016-9-3,00:00:00,579.85,615.0,576.04,609.89,8205
1246,2016-9-4,00:00:00,610.0,618.65,601.83,614.52,5061
1247,2016-9-5,00:00:00,614.51,615.68,603.84,611.5,5077
1248,2016-9-6,00:00:00,612.24,617.53,609.7,615.23,3089
1249,2016-9-7,00:00:00,615.3,620.85,610.83,619.75,5526
1250,2016-9-8,00:00:00,619.95,636.16,617.12,631.73,8271
1251,2016-9-9,00:00:00,631.73,633.81,621.24,626.25,4272
1252,2016-9-10,00:00:00,626.36,629.65,624.68,628.0,4044
1253,2016-9-11,00:00:00,628.0,635.0,595.36,612.08,9640
1254,2016-9-12,00:00:00,612.08,615.21,608.01,611.62,4972
1255,2016-9-13,00:00:00,611.64,640.0,610.0,614.23,7273
1256,2016-9-14,00:00:00,614.25,617.38,612.01,613.88,5932
1257,2016-9-15,00:00:00,613.88,617.93,611.0,611.81,4374
1258,2016-9-16,00:00:00,611.81,614.22,609.54,610.01,3703
1259,2016-9-17,00:00:00,610.0,610.75,604.96,607.69,3566
1260,2016-9-18,00:00:00,607.98,616.34,607.18,613.03,2932
1261,2016-9-19,00:00:00,613.03,615.05,608.6,609.79,2956
1262,2016-9-20,00:00:00,609.79,612.01,600.01,600.14,3414
1263,2016-9-21,00:00:00,600.13,601.18,591.0,597.43,7658
1264,2016-9-22,00:00:00,597.43,598.7,595.92,597.08,2333
1265,2016-9-23,00:00:00,597.08,603.99,595.95,603.29,1957
1266,2016-9-24,00:00:00,603.28,606.0,601.0,602.55,943
1267,2016-9-25,00:00:00,603.01,603.99,597.3,600.36,1385
1268,2016-9-26,00:00:00,600.24,610.1,599.86,609.14,3113
1269,2016-9-27,00:00:00,608.94,609.91,602.01,605.53,3196
1270,2016-9-28,00:00:00,605.5,605.77,603.07,603.76,2052
1271,2016-9-29,00:00:00,604.01,607.96,603.04,604.6,3144
1272,2016-9-30,00:00:00,604.6,613.27,603.99,611.1,2363
1273,2016-10-1,00:00:00,611.1,616.87,611.1,614.09,1900
1274,2016-10-2,00:00:00,614.08,614.21,575.0,609.09,4967
1275,2016-10-3,00:00:00,608.98,618.0,608.91,612.67,3284
1276,2016-10-4,00:00:00,612.68,614.11,609.63,610.98,4006
1277,2016-10-5,00:00:00,610.71,617.28,610.0,614.09,3411
1278,2016-10-6,00:00:00,614.3,615.9,612.68,613.51,3075
1279,2016-10-7,00:00:00,613.95,621.71,613.0,620.13,4853
1280,2016-10-8,00:00:00,619.99,622.87,617.91,620.5,3113
1281,2016-10-9,00:00:00,620.7,620.91,614.01,616.56,2735
1282,2016-10-10,00:00:00,616.55,620.0,615.91,618.87,3178
1283,2016-10-11,00:00:00,618.87,646.86,618.06,641.87,12434
1284,2016-10-12,00:00:00,642.0,644.07,636.91,637.63,3854
1285,2016-10-13,00:00:00,637.62,644.29,636.38,637.01,5009
1286,2016-10-14,00:00:00,637.01,645.4,636.72,643.0,6637
1287,2016-10-15,00:00:00,642.74,645.69,637.91,640.2,2402
1288,2016-10-16,00:00:00,640.42,645.8,639.82,644.18,2389
1289,2016-10-17,00:00:00,644.17,644.56,637.58,639.79,5018
1290,2016-10-18,00:00:00,639.71,641.98,632.93,638.68,6087
1291,2016-10-19,00:00:00,638.69,644.0,627.84,631.77,8991
1292,2016-10-20,00:00:00,631.56,633.61,628.0,632.46,3336
1293,2016-10-21,00:00:00,632.46,639.0,632.0,636.73,7218
1294,2016-10-22,00:00:00,635.91,672.2,635.06,664.99,10094
1295,2016-10-23,00:00:00,664.99,671.4,656.04,659.03,5729
1296,2016-10-24,00:00:00,658.36,659.41,654.01,654.65,5695
1297,2016-10-25,00:00:00,654.35,670.0,652.6,659.52,5525
1298,2016-10-26,00:00:00,659.49,685.84,658.46,678.7,11694
1299,2016-10-27,00:00:00,678.7,690.92,676.69,688.67,12929
1300,2016-10-28,00:00:00,688.29,695.34,681.08,693.47,10104
1301,2016-10-29,00:00:00,693.32,724.0,691.42,714.51,15281
1302,2016-10-30,00:00:00,714.74,716.66,696.96,702.55,12196
1303,2016-10-31,00:00:00,702.57,709.0,687.6,701.02,8567
1304,2016-11-1,00:00:00,701.01,746.55,701.01,734.6,22309
1305,2016-11-2,00:00:00,734.6,751.47,723.59,750.85,9392
1306,2016-11-3,00:00:00,751.1,754.66,676.0,692.51,28203
1307,2016-11-4,00:00:00,692.66,710.9,686.42,707.62,14558
1308,2016-11-5,00:00:00,708.15,713.88,700.82,708.89,6022
1309,2016-11-6,00:00:00,709.14,721.61,700.01,713.95,7163
1310,2016-11-7,00:00:00,713.8,713.8,700.02,705.55,3788
1311,2016-11-8,00:00:00,705.42,717.99,703.0,711.99,9870
1312,2016-11-9,00:00:00,711.98,743.06,708.5,724.54,15100
1313,2016-11-10,00:00:00,723.37,725.0,709.13,714.87,4457
1314,2016-11-11,00:00:00,714.87,719.37,712.03,716.22,4914
1315,2016-11-12,00:00:00,716.61,716.99,700.1,703.57,5914
1316,2016-11-13,00:00:00,703.56,706.47,687.6,703.64,8691
1317,2016-11-14,00:00:00,703.61,709.91,698.76,707.43,6011
1318,2016-11-15,00:00:00,707.44,720.05,707.4,712.17,7936
1319,2016-11-16,00:00:00,712.0,747.49,710.0,744.98,17948
1320,2016-11-17,00:00:00,744.98,763.85,735.0,740.67,14889
1321,2016-11-18,00:00:00,740.01,759.89,734.5,753.97,6962
1322,2016-11-19,00:00:00,753.91,759.99,740.0,752.9,6044
1323,2016-11-20,00:00:00,752.17,757.0,711.16,729.67,13912
1324,2016-11-21,00:00:00,729.68,740.6,728.08,738.99,7200
1325,2016-11-22,00:00:00,739.0,753.91,733.25,749.85,9485
1326,2016-11-23,00:00:00,749.85,750.91,730.79,742.0,5581
1327,2016-11-24,00:00:00,741.99,744.32,727.61,737.61,6069
1328,2016-11-25,00:00:00,737.67,741.12,730.0,740.36,4062
1329,2016-11-26,00:00:00,739.77,740.99,720.0,731.19,4490
1330,2016-11-27,00:00:00,731.27,736.19,722.5,724.9,3495
1331,2016-11-28,00:00:00,724.99,734.99,724.99,731.52,4139
1332,2016-11-29,00:00:00,731.52,734.89,728.68,731.05,5649
1333,2016-11-30,00:00:00,731.06,743.14,728.98,739.0,5529
1334,2016-12-1,00:00:00,739.0,756.0,738.8,755.36,13400
1335,2016-12-2,00:00:00,755.42,779.21,755.15,774.88,13415
1336,2016-12-3,00:00:00,774.87,774.87,755.98,765.46,5730
1337,2016-12-4,00:00:00,765.98,769.99,758.82,768.5,4202
1338,2016-12-5,00:00:00,768.5,769.0,744.59,750.62,10067
1339,2016-12-6,00:00:00,750.85,758.5,750.44,757.36,5279
1340,2016-12-7,00:00:00,757.18,774.92,746.16,765.01,10694
1341,2016-12-8,00:00:00,765.02,773.2,762.66,765.01,4751
1342,2016-12-9,00:00:00,765.01,772.72,765.0,770.5,3651
1343,2016-12-10,00:00:00,770.5,777.77,769.99,772.9,3364
1344,2016-12-11,00:00:00,773.01,773.73,761.84,770.21,4144
1345,2016-12-12,00:00:00,770.21,785.0,770.21,777.99,6758
1346,2016-12-13,00:00:00,777.99,788.87,762.89,775.0,5581
1347,2016-12-14,00:00:00,775.0,781.16,771.15,774.49,3680
1348,2016-12-15,00:00:00,774.5,780.12,774.5,777.43,3184
1349,2016-12-16,00:00:00,777.78,785.06,775.85,784.17,4774
1350,2016-12-17,00:00:00,784.17,793.0,782.93,790.99,6201
1351,2016-12-18,00:00:00,790.99,792.8,784.36,790.21,2432
1352,2016-12-19,00:00:00,790.18,792.27,787.75,790.59,2153
1353,2016-12-20,00:00:00,790.59,802.33,787.86,797.99,6992
1354,2016-12-21,00:00:00,797.99,830.5,794.95,829.34,16218
1355,2016-12-22,00:00:00,829.33,874.0,825.0,859.2,15249
1356,2016-12-23,00:00:00,859.0,920.0,859.0,918.99,26032
1357,2016-12-24,00:00:00,917.29,919.99,882.41,895.24,7388
1358,2016-12-25,00:00:00,895.31,904.55,858.62,898.0,12044
1359,2016-12-26,00:00:00,898.0,920.0,894.21,906.4,11822
1360,2016-12-27,00:00:00,906.37,940.0,903.51,936.43,9187
1361,2016-12-28,00:00:00,936.42,983.0,935.93,981.7,20822
1362,2016-12-29,00:00:00,981.7,983.0,945.0,974.74,22557
1363,2016-12-30,00:00:00,973.41,974.32,929.5,959.26,19356
1364,2016-12-31,00:00:00,959.19,968.2,945.01,966.58,7156
1365,2017-1-1,00:00:00,966.61,1006.5,961.26,998.99,13441
1366,2017-1-2,00:00:00,999.0,1035.0,994.1,1019.3,21808
1367,2017-1-3,00:00:00,1019.6,1040.0,1013.5,1037.5,14107
1368,2017-1-4,00:00:00,1037.6,1150.0,1036.4,1139.6,53728
1369,2017-1-5,00:00:00,1138.3,1166.0,850.79,1003.2,91204
1370,2017-1-6,00:00:00,1003.8,1025.0,871.0,898.5,57405
1371,2017-1-7,00:00:00,898.2,911.09,815.0,908.0,40602
1372,2017-1-8,00:00:00,908.03,943.6,890.0,915.9,30742
1373,2017-1-9,00:00:00,915.9,916.7,875.0,903.0,16587
1374,2017-1-10,00:00:00,903.01,918.0,895.48,905.76,12138
1375,2017-1-11,00:00:00,905.76,923.66,760.0,779.54,62866
1376,2017-1-12,00:00:00,779.54,831.18,735.0,804.58,35912
1377,2017-1-13,00:00:00,804.58,832.39,775.61,828.12,25872
1378,2017-1-14,00:00:00,827.22,838.54,800.03,815.3,12532
1379,2017-1-15,00:00:00,816.7,823.0,805.03,820.74,5392
1380,2017-1-16,00:00:00,821.16,837.97,813.94,830.1,7652
1381,2017-1-17,00:00:00,830.0,910.8,828.0,903.99,27345
1382,2017-1-18,00:00:00,903.99,913.85,847.23,887.46,21304
1383,2017-1-19,00:00:00,887.49,910.03,883.49,900.29,15082
1384,2017-1-20,00:00:00,901.56,904.99,883.06,895.74,9494
1385,2017-1-21,00:00:00,896.14,931.01,893.89,924.02,12173
1386,2017-1-22,00:00:00,924.3,939.9,892.0,923.72,21843
1387,2017-1-23,00:00:00,923.72,928.87,905.99,908.52,9766
1388,2017-1-24,00:00:00,908.36,927.34,884.2,886.1,20709
1389,2017-1-25,00:00:00,886.45,899.61,884.2,893.35,10476
1390,2017-1-26,00:00:00,893.9,917.64,893.49,915.12,9821
1391,2017-1-27,00:00:00,915.1,922.16,905.0,916.7,10140
1392,2017-1-28,00:00:00,916.98,923.99,915.01,919.43,3614
1393,2017-1-29,00:00:00,919.48,922.99,910.72,912.55,2700
1394,2017-1-30,00:00:00,912.56,920.89,910.01,917.35,3459
1395,2017-1-31,00:00:00,917.35,969.4,916.75,966.19,19636
1396,2017-2-1,00:00:00,966.2,985.0,960.1,983.73,11349
1397,2017-2-2,00:00:00,983.75,1010.6,970.1,1007.0,17790
1398,2017-2-3,00:00:00,1007.0,1020.5,986.11,1015.7,18970
1399,2017-2-4,00:00:00,1015.8,1040.0,1001.6,1031.1,17193
1400,2017-2-5,00:00:00,1030.9,1033.0,995.1,1006.6,16188
1401,2017-2-6,00:00:00,1007.0,1026.3,1006.0,1022.6,8898
1402,2017-2-7,00:00:00,1022.8,1056.4,1021.7,1052.1,15185
1403,2017-2-8,00:00:00,1052.5,1070.0,1006.5,1048.8,23087
1404,2017-2-9,00:00:00,1049.0,1078.0,936.34,984.97,59960
1405,2017-2-10,00:00:00,984.97,1002.0,949.36,992.0,24479
1406,2017-2-11,00:00:00,992.02,1009.0,984.01,1000.1,9333
1407,2017-2-12,00:00:00,1000.0,1005.8,992.33,996.01,4334
1408,2017-2-13,00:00:00,996.0,1004.8,974.22,996.5,9050
1409,2017-2-14,00:00:00,996.52,1019.0,988.6,1013.3,12201
1410,2017-2-15,00:00:00,1013.4,1018.2,1002.3,1013.9,5612
1411,2017-2-16,00:00:00,1013.9,1045.8,1013.9,1038.5,11260
1412,2017-2-17,00:00:00,1037.2,1067.4,1033.1,1056.2,16170
1413,2017-2-18,00:00:00,1056.9,1071.1,1053.1,1059.7,7148
1414,2017-2-19,00:00:00,1059.1,1066.0,1045.0,1056.2,6437
1415,2017-2-20,00:00:00,1056.3,1110.0,1040.1,1091.2,13291
1416,2017-2-21,00:00:00,1091.8,1134.0,1085.0,1129.6,24501
1417,2017-2-22,00:00:00,1130.1,1140.0,1106.4,1125.5,14325
1418,2017-2-23,00:00:00,1125.6,1197.0,1116.5,1189.8,26155
1419,2017-2-24,00:00:00,1189.5,1222.4,1110.0,1185.4,48194
1420,2017-2-25,00:00:00,1185.4,1189.9,1131.3,1153.0,16284
1421,2017-2-26,00:00:00,1153.0,1186.1,1130.7,1178.3,11081
1422,2017-2-27,00:00:00,1178.7,1204.0,1170.0,1195.5,11761
1423,2017-2-28,00:00:00,1195.7,1216.0,1176.6,1189.1,17472
1424,2017-3-1,00:00:00,1189.1,1236.4,1186.0,1233.2,22515
1425,2017-3-2,00:00:00,1233.7,1285.9,1212.0,1258.0,30567
1426,2017-3-3,00:00:00,1258.5,1294.9,1256.0,1289.2,22291
1427,2017-3-4,00:00:00,1289.2,1291.9,1240.0,1267.8,15548
1428,2017-3-5,00:00:00,1267.0,1279.9,1245.0,1278.4,9315
1429,2017-3-6,00:00:00,1278.5,1287.8,1268.0,1279.2,9601
1430,2017-3-7,00:00:00,1279.3,1282.0,1185.0,1232.4,42010
1431,2017-3-8,00:00:00,1232.3,1243.6,1142.1,1150.0,46839
1432,2017-3-9,00:00:00,1149.4,1207.6,1136.0,1190.4,24142
1433,2017-3-10,00:00:00,1190.3,1339.9,958.5,1115.4,104909
1434,2017-3-11,00:00:00,1113.0,1196.6,1101.2,1172.4,31258
1435,2017-3-12,00:00:00,1172.5,1232.7,1166.8,1224.4,18976
1436,2017-3-13,00:00:00,1224.4,1247.3,1206.7,1238.5,23066
1437,2017-3-14,00:00:00,1238.5,1258.8,1218.9,1245.0,17971
1438,2017-3-15,00:00:00,1244.4,1263.9,1241.0,1256.2,15839
1439,2017-3-16,00:00:00,1257.1,1259.7,1132.5,1168.6,51470
1440,2017-3-17,00:00:00,1169.1,1169.8,1065.0,1070.4,59231
1441,2017-3-18,00:00:00,1067.8,1097.9,935.11,971.51,87862
1442,2017-3-19,00:00:00,971.63,1059.0,969.4,1016.5,40547
1443,2017-3-20,00:00:00,1016.1,1054.2,1011.0,1040.5,20542
1444,2017-3-21,00:00:00,1040.5,1122.3,1039.0,1115.9,33405
1445,2017-3-22,00:00:00,1115.7,1116.0,985.55,1039.1,41325
1446,2017-3-23,00:00:00,1039.3,1055.0,1018.0,1032.7,19321
1447,2017-3-24,00:00:00,1032.7,1034.6,928.0,942.13,43525
1448,2017-3-25,00:00:00,942.14,981.0,888.2,972.17,46012
1449,2017-3-26,00:00:00,972.17,1006.0,950.1,968.9,33261
1450,2017-3-27,00:00:00,969.0,1046.9,960.1,1042.7,31918
1451,2017-3-28,00:00:00,1042.8,1068.9,1016.2,1044.7,25249
1452,2017-3-29,00:00:00,1044.3,1059.0,1008.5,1041.8,22321
1453,2017-3-30,00:00:00,1041.7,1053.5,1021.2,1041.2,24804
1454,2017-3-31,00:00:00,1041.2,1089.4,1035.0,1081.5,27501
1455,2017-4-1,00:00:00,1081.3,1106.9,1070.0,1093.5,16999
1456,2017-4-2,00:00:00,1093.3,1118.2,1080.9,1107.5,20419
1457,2017-4-3,00:00:00,1107.6,1159.9,1107.5,1150.1,30421
1458,2017-4-4,00:00:00,1150.2,1165.6,1124.0,1145.8,21160
1459,2017-4-5,00:00:00,1145.7,1146.7,1111.2,1140.4,22550
1460,2017-4-6,00:00:00,1140.5,1206.4,1140.3,1191.5,32172
1461,2017-4-7,00:00:00,1191.5,1209.0,1176.7,1196.6,20436
1462,2017-4-8,00:00:00,1196.4,1202.9,1171.0,1188.1,11020
1463,2017-4-9,00:00:00,1188.1,1226.9,1179.4,1215.9,16311
1464,2017-4-10,00:00:00,1216.3,1229.9,1208.0,1220.3,11550
1465,2017-4-11,00:00:00,1220.2,1244.7,1209.1,1235.6,9556
1466,2017-4-12,00:00:00,1236.0,1244.3,1221.0,1227.4,12009
1467,2017-4-13,00:00:00,1227.4,1235.3,1163.3,1186.9,19137
1468,2017-4-14,00:00:00,1189.2,1219.2,1184.0,1206.8,12312
1469,2017-4-15,00:00:00,1206.7,1215.0,1190.0,1193.3,9146
1470,2017-4-16,00:00:00,1194.0,1217.6,1190.1,1212.0,4501
1471,2017-4-17,00:00:00,1212.5,1247.0,1202.0,1240.0,15156
1472,2017-4-18,00:00:00,1240.0,1274.8,1237.0,1265.4,16135
1473,2017-4-19,00:00:00,1265.2,1272.0,1254.3,1260.5,7585
1474,2017-4-20,00:00:00,1260.5,1326.9,1259.9,1308.5,15619
1475,2017-4-21,00:00:00,1308.5,1333.1,1307.0,1327.0,7996
1476,2017-4-22,00:00:00,1327.0,1354.9,1290.0,1346.4,12373
1477,2017-4-23,00:00:00,1345.4,1359.0,1336.0,1355.2,7747
1478,2017-4-24,00:00:00,1355.3,1359.6,1325.0,1345.0,7914
1479,2017-4-25,00:00:00,1345.0,1378.5,1342.1,1371.1,8274
1480,2017-4-26,00:00:00,1372.1,1411.7,1362.3,1400.0,11805
1481,2017-4-27,00:00:00,1399.3,1449.7,1392.5,1440.3,10395
1482,2017-4-28,00:00:00,1440.5,1447.0,1366.0,1415.6,14015
1483,2017-4-29,00:00:00,1415.9,1439.5,1400.1,1423.6,8767
1484,2017-4-30,00:00:00,1425.4,1443.7,1400.1,1435.0,8518
1485,2017-5-1,00:00:00,1435.3,1560.0,1432.0,1533.0,22304
1486,2017-5-2,00:00:00,1533.0,1604.6,1473.0,1558.5,16733
1487,2017-5-3,00:00:00,1560.0,1627.0,1541.9,1619.0,17068
1488,2017-5-4,00:00:00,1619.6,1702.0,1519.0,1607.1,31487
1489,2017-5-5,00:00:00,1607.2,1665.9,1505.0,1545.1,32641
1490,2017-5-6,00:00:00,1545.0,1605.1,1540.1,1597.0,14017
1491,2017-5-7,00:00:00,1597.0,1632.5,1575.1,1619.9,13909
1492,2017-5-8,00:00:00,1620.0,1715.0,1618.9,1703.5,19909
1493,2017-5-9,00:00:00,1703.4,1815.0,1695.1,1760.0,31202
1494,2017-5-10,00:00:00,1760.0,1817.4,1722.3,1796.9,18622
1495,2017-5-11,00:00:00,1796.1,1908.1,1763.6,1853.9,24389
1496,2017-5-12,00:00:00,1855.0,1864.8,1700.2,1735.0,21397
1497,2017-5-13,00:00:00,1733.7,1825.0,1666.0,1819.5,16604
1498,2017-5-14,00:00:00,1820.6,1852.4,1775.2,1827.3,11331
1499,2017-5-15,00:00:00,1827.3,1830.4,1719.0,1772.0,15744
1500,2017-5-16,00:00:00,1772.0,1795.1,1728.0,1786.2,9553
1501,2017-5-17,00:00:00,1785.4,1894.0,1766.3,1870.0,15843
1502,2017-5-18,00:00:00,1870.0,1954.6,1861.0,1941.5,12907
1503,2017-5-19,00:00:00,1941.9,2000.0,1925.0,1966.5,23001
1504,2017-5-20,00:00:00,1966.5,2072.2,1962.9,2059.3,21690
1505,2017-5-21,00:00:00,2059.3,2099.1,2000.1,2026.6,17221
1506,2017-5-22,00:00:00,2027.0,2222.2,1978.0,2087.3,57242
1507,2017-5-23,00:00:00,2087.3,2264.2,2060.0,2249.6,22521
1508,2017-5-24,00:00:00,2249.2,2444.9,2246.1,2395.5,29621
1509,2017-5-25,00:00:00,2395.5,2690.0,2141.1,2268.1,55155
1510,2017-5-26,00:00:00,2268.2,2477.0,2007.0,2125.9,39695
1511,2017-5-27,00:00:00,2126.0,2210.8,1810.0,1980.2,47142
1512,2017-5-28,00:00:00,1979.9,2194.4,1950.0,2056.9,25758
1513,2017-5-29,00:00:00,2056.8,2249.8,1990.0,2207.4,16457
1514,2017-5-30,00:00:00,2207.0,2265.0,2080.1,2146.7,21448
1515,2017-5-31,00:00:00,2146.8,2241.0,2000.0,2191.8,21235
1516,2017-6-1,00:00:00,2191.600755,2368.2,2187.3,2312.0,18959
1517,2017-6-2,00:00:00,2311.9,2408.0,2262.8,2405.9,12549
1518,2017-6-3,00:00:00,2404.7,2481.2,2347.6,2461.0,10767
1519,2017-6-4,00:00:00,2461.6,2498.0,2365.0,2488.2,11880
1520,2017-6-5,00:00:00,2488.2,2649.5,2480.0,2636.9,15390
1521,2017-6-6,00:00:00,2636.7,2899.7,2620.0,2844.6,42687
1522,2017-6-7,00:00:00,2844.7,2850.0,2600.1,2644.0,22094
1523,2017-6-8,00:00:00,2644.1,2789.5,2527.0,2781.5,16977
1524,2017-6-9,00:00:00,2783.2,2849.8,2763.9,2809.0,9521
1525,2017-6-10,00:00:00,2809.0,2890.5,2711.1,2806.0,16167
1526,2017-6-11,00:00:00,2810.6,3003.0,2793.4,2941.8,19034
1527,2017-6-12,00:00:00,2938.8,2962.2,2284.4,2569.6,48340
1528,2017-6-13,00:00:00,2569.0,2730.0,2528.1,2677.1,23172
1529,2017-6-14,00:00:00,2677.1,2722.422782,2280.0,2394.3,34717
1530,2017-6-15,00:00:00,2393.3,2455.0,2046.0,2377.5,55839
1531,2017-6-16,00:00:00,2378.7,2487.0,2257.8,2437.5,22402
1532,2017-6-17,00:00:00,2437.5,2636.9,2368.1,2610.1,16637
1533,2017-6-18,00:00:00,2610.0,2640.0,2420.0,2491.4,19988
1534,2017-6-19,00:00:00,2491.5,2593.9,2480.0,2582.0,13719
1535,2017-6-20,00:00:00,2582.0,2780.0,2568.2,2714.5,20548
1536,2017-6-21,00:00:00,2713.6,2760.0,2572.3,2624.4,24534
1537,2017-6-22,00:00:00,2621.9,2709.0,2554.8,2672.8,15181
1538,2017-6-23,00:00:00,2672.8,2726.0,2652.0,2674.9,8139
1539,2017-6-24,00:00:00,2673.1,2700.0,2452.869207,2502.6,16770
1540,2017-6-25,00:00:00,2504.9,2595.0,2368.3,2483.3,18137
1541,2017-6-26,00:00:00,2483.0,2510.4,2258.7,2393.6,36367
1542,2017-6-27,00:00:00,2393.5,2524.0,2207.8,2521.2,33486
1543,2017-6-28,00:00:00,2521.2,2566.8,2403.2,2518.2,21827
1544,2017-6-29,00:00:00,2518.5,2537.8,2424.0,2472.4,12961
1545,2017-6-30,00:00:00,2472.3,2511.1,2404.0,2420.6,10401
1546,2017-7-1,00:00:00,2420.6,2441.0,2291.0,2346.2,15078
1547,2017-7-2,00:00:00,2346.1,2476.3,2302.0,2445.1,12034
1548,2017-7-3,00:00:00,2445.1,2587.4,2416.2,2524.0,16140
1549,2017-7-4,00:00:00,2525.7,2628.6,2511.0,2579.9,15748
1550,2017-7-5,00:00:00,2579.9,2619.0,2477.9,2598.6,13534
1551,2017-7-6,00:00:00,2598.5,2607.1,2546.0,2593.2,9831
1552,2017-7-7,00:00:00,2592.9,2598.8,2447.0,2479.3,17684
1553,2017-7-8,00:00:00,2479.4,2542.6,2436.1,2542.0,9695
1554,2017-7-9,00:00:00,2542.0,2555.7,2470.8,2477.9,7783
1555,2017-7-10,00:00:00,2480.5,2499.9,2236.6,2318.3,28087
1556,2017-7-11,00:00:00,2318.3,2375.0,2182.0,2283.8,33052
1557,2017-7-12,00:00:00,2285.5,2397.0,2190.0,2375.6,21670
1558,2017-7-13,00:00:00,2374.2,2400.0,2293.1,2330.1,18420
1559,2017-7-14,00:00:00,2330.1,2345.6,2138.0,2206.5,27737
1560,2017-7-15,00:00:00,2206.5,2210.1,1975.1,1978.6,41756
1561,2017-7-16,00:00:00,1978.5,2051.1,1826.2,1925.0,53021
1562,2017-7-17,00:00:00,1925.0,2223.5,1923.2,2220.0,40491
1563,2017-7-18,00:00:00,2220.0,2380.2,2139.0,2302.8,44173
1564,2017-7-19,00:00:00,2300.4,2400.0,2213.9,2253.4,35723
1565,2017-7-20,00:00:00,2253.3,2922.0,2253.3,2865.1,83576
1566,2017-7-21,00:00:00,2874.4,2890.0,2615.0,2659.0,57421
1567,2017-7-22,00:00:00,2659.7,2917.0,2642.8,2844.7,35233
1568,2017-7-23,00:00:00,2844.7,2877.5,2655.0,2750.1,35184
1569,2017-7-24,00:00:00,2749.2,2812.0,2707.1,2769.7,20704
1570,2017-7-25,00:00:00,2769.7,2790.1,2417.0,2560.9,56100
1571,2017-7-26,00:00:00,2560.9,2612.0,2404.0,2527.73812,34182
1572,2017-7-27,00:00:00,2527.73812,2682.2,2511.0,2664.6,31351
1573,2017-7-28,00:00:00,2664.6,2820.0,2655.5,2784.8,40535
1574,2017-7-29,00:00:00,2784.9,2794.2,2662.0,2713.1,24269
1575,2017-7-30,00:00:00,2713.3,2760.0,2582.9,2748.2,34957
1576,2017-7-31,00:00:00,2748.2,2883.5,2694.4,2854.3,27572
1577,2017-8-1,00:00:00,2854.1,2902.2,2604.0,2731.3,42307
1578,2017-8-2,00:00:00,2731.9,2758.0,2610.0,2702.0,23762
1579,2017-8-3,00:00:00,2702.2,2820.0,2698.0,2790.3,16855
1580,2017-8-4,00:00:00,2790.4,2876.0,2762.1,2860.0,18994
1581,2017-8-5,00:00:00,2860.0,3339.5,2853.3,3252.3,50558
1582,2017-8-6,00:00:00,3252.3,3315.5,3155.8,3232.1,16949
1583,2017-8-7,00:00:00,3232.0,3440.0,3190.0,3396.0,24533
1584,2017-8-8,00:00:00,3395.9,3483.8,3340.0,3415.0,31720
1585,2017-8-9,00:00:00,3415.0,3430.0,3235.1,3340.4,26260
1586,2017-8-10,00:00:00,3340.3,3447.0,3310.0,3405.0,19129
1587,2017-8-11,00:00:00,3404.9,3695.0,3380.0,3643.4,26420
1588,2017-8-12,00:00:00,3642.4,3970.1,3589.5,3866.2,37660
1589,2017-8-13,00:00:00,3865.7,4190.0,3834.2,4061.6,48212
1590,2017-8-14,00:00:00,4061.0,4330.3,3951.0,4320.8,34185
1591,2017-8-15,00:00:00,4321.0,4430.0,3832.5,4151.8,64111
